16/08/2015	0.2694981	null
16/08/2015	null	0.3297
17/08/2015	0.2680854	null
18/08/2015	0.2611748	null
19/08/2015	0.2578245	null
20/08/2015	0.2562023	null
21/08/2015	0.251193	null
22/08/2015	0.2465072	null
22/08/2015	null	0.1113
23/08/2015	0.2422593	null
23/08/2015	null	0.105
24/08/2015	0.2392678	null
25/08/2015	0.2356743	null
26/08/2015	0.23171	null
27/08/2015	0.2298518	null
28/08/2015	0.2268329	null
28/08/2015	null	0.0819
29/08/2015	0.2228251	null
30/08/2015	0.2180107	null
31/08/2015	0.2140979	null
01/09/2015	0.2081404	null
02/09/2015	0.2022157	null
03/09/2015	0.1968016	null
03/09/2015	null	0.0861
04/09/2015	0.1931529	null
04/09/2015	null	0.2583
05/09/2015	0.1910843	null
06/09/2015	0.1895514	null
07/09/2015	0.1883447	null
08/09/2015	0.1872595	null
09/09/2015	0.1866944	null
09/09/2015	null	0.0651
10/09/2015	0.1870521	null
11/09/2015	0.186765	null
12/09/2015	0.1861458	null
13/09/2015	0.1854963	null
14/09/2015	0.1850466	null
15/09/2015	0.1847479	null
15/09/2015	null	0.1029
16/09/2015	0.1846865	null
16/09/2015	null	0.0882
17/09/2015	0.1818849	null
18/09/2015	0.1764348	null
19/09/2015	0.1715929	null
20/09/2015	0.1713658	null
21/09/2015	0.17551	null
21/09/2015	null	0.1176
22/09/2015	0.1740582	null
23/09/2015	0.1723092	null
24/09/2015	0.1797703	null
25/09/2015	0.1816204	null
26/09/2015	0.1804723	null
27/09/2015	0.1791283	null
28/09/2015	0.1777239	null
28/09/2015	null	0.1575
29/09/2015	0.1767263	null
30/09/2015	0.1754444	null
01/10/2015	0.1743025	null
02/10/2015	0.1739351	null
03/10/2015	0.1737286	null
03/10/2015	null	0.1554
04/10/2015	0.1719892	null
05/10/2015	0.1703435	null
06/10/2015	0.1706938	null
07/10/2015	0.1692601	null
08/10/2015	0.1685358	null
09/10/2015	0.1684998	null
10/10/2015	0.1783303	null
10/10/2015	null	0.42
11/10/2015	0.1838166	null
12/10/2015	0.1837468	null
13/10/2015	0.1826319	null
14/10/2015	0.182021	null
15/10/2015	0.2099688	null
16/10/2015	0.2228375	null
17/10/2015	0.2198365	null
18/10/2015	0.2176351	null
19/10/2015	0.2197696	null
20/10/2015	0.2271679	null
21/10/2015	0.2282409	null
21/10/2015	null	0.42
22/10/2015	0.2298863	null
22/10/2015	null	0.42
23/10/2015	0.2293906	null
24/10/2015	0.2269296	null
25/10/2015	0.2247671	null
26/10/2015	0.2233223	null
27/10/2015	0.2223034	null
27/10/2015	null	0.252
28/10/2015	0.2216723	null
29/10/2015	0.2243862	null
30/10/2015	0.227882	null
31/10/2015	0.2280912	null
01/11/2015	0.2275211	null
02/11/2015	0.2263988	null
02/11/2015	null	0.3843
03/11/2015	0.2255438	null
03/11/2015	null	0.3045
04/11/2015	0.2246637	null
05/11/2015	0.2243721	null
06/11/2015	0.2237034	null
07/11/2015	0.2227477	null
08/11/2015	0.2213424	null
09/11/2015	0.2194275	null
10/11/2015	0.2175453	null
11/11/2015	0.2165223	null
12/11/2015	0.2158816	null
13/11/2015	0.2156147	null
14/11/2015	0.2157449	null
14/11/2015	null	0.2898
15/11/2015	0.2156542	null
15/11/2015	null	0.2226
16/11/2015	0.2153798	null
17/11/2015	0.2152719	null
18/11/2015	0.2150425	null
19/11/2015	0.2148624	null
20/11/2015	0.2146218	null
20/11/2015	null	0.2457
21/11/2015	0.2130075	null
22/11/2015	0.211133	null
23/11/2015	0.2107421	null
24/11/2015	0.2118875	null
25/11/2015	0.2137683	null
26/11/2015	0.2183105	null
26/11/2015	null	0.3612
27/11/2015	0.2241551	null
27/11/2015	null	0.4179
28/11/2015	0.2260943	null
29/11/2015	0.2257141	null
30/11/2015	0.2251702	null
01/12/2015	0.2240491	null
02/12/2015	0.2234006	null
02/12/2015	null	0.2919
03/12/2015	0.2229518	null
04/12/2015	0.2226526	null
05/12/2015	0.2225451	null
06/12/2015	0.2222454	null
07/12/2015	0.2220395	null
08/12/2015	0.2215358	null
08/12/2015	null	0.2961
09/12/2015	0.2213159	null
09/12/2015	null	0.2583
10/12/2015	0.2210099	null
11/12/2015	0.2203103	null
12/12/2015	0.219527	null
13/12/2015	0.218962	null
14/12/2015	0.2186214	null
14/12/2015	null	0.2373
15/12/2015	0.2181784	null
16/12/2015	0.2176555	null
17/12/2015	0.2174302	null
18/12/2015	0.2170161	null
19/12/2015	0.2164519	null
20/12/2015	0.2158419	null
20/12/2015	null	0.2541
21/12/2015	0.2154862	null
21/12/2015	null	0.21
22/12/2015	0.215067	null
23/12/2015	0.2142109	null
24/12/2015	0.2136669	null
25/12/2015	0.213194	null
26/12/2015	0.2126615	null
26/12/2015	null	0.2184
27/12/2015	0.2123312	null
28/12/2015	0.2114266	null
29/12/2015	0.2103985	null
30/12/2015	0.2096438	null
31/12/2015	0.2089175	null
01/01/2016	0.2085315	null
01/01/2016	null	0.189
02/01/2016	0.2083668	null
02/01/2016	null	0.2331
03/01/2016	0.2105599	null
04/01/2016	0.2107815	null
05/01/2016	0.2095381	null
06/01/2016	0.2089908	null
07/01/2016	0.2091656	null
07/01/2016	null	0.2205
08/01/2016	0.2089753	null
09/01/2016	0.2087081	null
10/01/2016	0.2079251	null
11/01/2016	0.2066632	null
12/01/2016	0.2048672	null
13/01/2016	0.2032326	null
13/01/2016	null	0.1638
14/01/2016	0.2021362	null
14/01/2016	null	0.1491
15/01/2016	0.2011144	null
16/01/2016	0.201783	null
17/01/2016	0.2021584	null
18/01/2016	0.201874	null
19/01/2016	0.2014304	null
19/01/2016	null	0.1281
20/01/2016	0.2009024	null
21/01/2016	0.2007436	null
22/01/2016	0.2006155	null
23/01/2016	0.2003012	null
24/01/2016	0.1999517	null
25/01/2016	0.1995716	null
25/01/2016	null	0.1659
26/01/2016	0.1986028	null
26/01/2016	null	0.1197
27/01/2016	0.1978601	null
28/01/2016	0.197357	null
29/01/2016	0.1967413	null
30/01/2016	0.1961885	null
31/01/2016	0.1953511	null
31/01/2016	null	0.1428
01/02/2016	0.19467	null
02/02/2016	0.194004	null
03/02/2016	0.1932471	null
04/02/2016	0.1928066	null
05/02/2016	0.1927652	null
06/02/2016	0.192141	null
06/02/2016	null	0.1218
07/02/2016	0.1914167	null
07/02/2016	null	0.1197
08/02/2016	0.1909897	null
09/02/2016	0.1904991	null
10/02/2016	0.1914456	null
11/02/2016	0.1938755	null
12/02/2016	0.1952448	null
12/02/2016	null	0.2079
13/02/2016	0.1960517	null
14/02/2016	0.195453	null
15/02/2016	0.1973038	null
16/02/2016	0.196926	null
17/02/2016	0.1966558	null
18/02/2016	0.1970376	null
18/02/2016	null	0.2793
19/02/2016	0.1996769	null
19/02/2016	null	0.2058
20/02/2016	0.1985721	null
21/02/2016	0.1977683	null
22/02/2016	0.196969	null
23/02/2016	0.1963211	null
24/02/2016	0.1954776	null
24/02/2016	null	0.1302
25/02/2016	0.194889	null
26/02/2016	0.1954106	null
27/02/2016	0.1951992	null
28/02/2016	0.194766	null
29/02/2016	0.1946973	null
01/03/2016	0.1961164	null
01/03/2016	null	0.3801
02/03/2016	0.1964301	null
02/03/2016	null	0.1113
03/03/2016	0.195889	null
04/03/2016	0.1954588	null
05/03/2016	0.1951113	null
06/03/2016	0.1944483	null
07/03/2016	0.1940871	null
08/03/2016	0.1931284	null
09/03/2016	0.1936611	null
10/03/2016	0.1990357	null
11/03/2016	0.1994358	null
12/03/2016	0.2024062	null
13/03/2016	0.2093707	null
13/03/2016	null	0.2625
14/03/2016	0.209695	null
14/03/2016	null	0.1617
15/03/2016	0.2098969	null
16/03/2016	0.2105445	null
17/03/2016	0.2145262	null
18/03/2016	0.2259485	null
19/03/2016	0.2292093	null
20/03/2016	0.2267349	null
21/03/2016	0.2245612	null
22/03/2016	0.2236237	null
23/03/2016	0.229283	null
24/03/2016	0.2288577	null
25/03/2016	0.2273797	null
25/03/2016	null	0.1911
26/03/2016	0.2250711	null
26/03/2016	null	0.0945
27/03/2016	0.2235193	null
28/03/2016	0.2213981	null
29/03/2016	0.2192669	null
30/03/2016	0.2168292	null
31/03/2016	0.2140548	null
31/03/2016	null	0.0609
01/04/2016	0.2135251	null
02/04/2016	0.2138312	null
03/04/2016	0.2140269	null
04/04/2016	0.2133608	null
05/04/2016	0.2124102	null
06/04/2016	0.2118621	null
06/04/2016	null	0.1575
07/04/2016	0.2115765	null
07/04/2016	null	0.0252
08/04/2016	0.2124633	null
09/04/2016	0.2151606	null
10/04/2016	0.2203899	null
11/04/2016	0.2206678	null
12/04/2016	0.2184243	null
12/04/2016	null	0.0777
13/04/2016	0.2174775	null
14/04/2016	0.2153674	null
15/04/2016	0.2138822	null
16/04/2016	0.2120227	null
17/04/2016	0.2113005	null
18/04/2016	0.211793	null
18/04/2016	null	0.084
19/04/2016	0.2126727	null
19/04/2016	null	0.0399
20/04/2016	0.212966	null
21/04/2016	0.2129594	null
22/04/2016	0.2137742	null
23/04/2016	0.2146998	null
24/04/2016	0.2181109	null
24/04/2016	null	0.1596
25/04/2016	0.2190378	null
26/04/2016	0.2200182	null
27/04/2016	0.2186382	null
28/04/2016	0.2186638	null
29/04/2016	0.2204974	null
30/04/2016	0.2209949	null
30/04/2016	null	0.0903
01/05/2016	0.2245822	null
01/05/2016	null	0.0546
02/05/2016	0.2305033	null
03/05/2016	0.2418682	null
04/05/2016	0.2424613	null
05/05/2016	0.2419433	null
06/05/2016	0.2419077	null
07/05/2016	0.2420356	null
08/05/2016	0.2417422	null
09/05/2016	0.2416107	null
10/05/2016	0.2420136	null
11/05/2016	0.2440418	null
12/05/2016	0.2448834	null
12/05/2016	null	0.126
13/05/2016	0.2426264	null
13/05/2016	null	0.0798
14/05/2016	0.2419004	null
15/05/2016	0.2400027	null
16/05/2016	0.2385572	null
17/05/2016	0.2372204	null
18/05/2016	0.238436	null
18/05/2016	null	0.1344
19/05/2016	0.2355847	null
20/05/2016	0.2332563	null
21/05/2016	0.2371027	null
22/05/2016	0.2351708	null
23/05/2016	0.2316356	null
24/05/2016	0.2282127	null
24/05/2016	null	0.084
25/05/2016	0.2292159	null
25/05/2016	null	0.0735
26/05/2016	0.2262127	null
27/05/2016	0.22319	null
28/05/2016	0.22012	null
29/05/2016	0.2170171	null
30/05/2016	0.2138941	null
30/05/2016	null	0.1638
31/05/2016	0.2105003	null
01/06/2016	0.2074404	null
02/06/2016	0.2137246	null
03/06/2016	0.220078	null
04/06/2016	0.2329402	null
05/06/2016	0.2419748	null
05/06/2016	null	0.1848
